-0.100000	0.343936	0.006066
-0.090000	0.344101	0.006069
-0.080000	0.343591	0.006060
-0.070000	0.343624	0.006060
-0.060000	0.342888	0.006047
-0.050000	0.342727	0.006045
-0.040000	0.343234	0.006054
-0.030000	0.342935	0.006048
-0.020000	0.341867	0.006029
-0.010000	0.342101	0.006034
0.000000	0.342073	0.006033
0.010000	0.341341	0.006020
0.020000	0.341426	0.006022
0.030000	0.341448	0.006022
0.040000	0.340926	0.006013
0.050000	0.341139	0.006017
0.060000	0.341043	0.006015
0.070000	0.340875	0.006012
0.080000	0.341225	0.006018
0.090000	0.340494	0.006005
0.100000	0.339948	0.005996
0.110000	0.339770	0.005992
0.120000	0.339654	0.005990
0.130000	0.339500	0.005988
0.140000	0.338796	0.005975
0.150000	0.338251	0.005966
0.160000	0.338403	0.005968
0.170000	0.338296	0.005966
0.180000	0.337657	0.005955
0.190000	0.338015	0.005961
0.200000	0.337551	0.005953
0.210000	0.337557	0.005953
0.220000	0.337309	0.005949
0.230000	0.336913	0.005942
0.240000	0.337295	0.005949
0.250000	0.336477	0.005934
0.260000	0.336532	0.005935
0.270000	0.336530	0.005935
0.280000	0.336542	0.005935
0.290000	0.336551	0.005936
0.300000	0.336245	0.005930
0.310000	0.336014	0.005926
0.320000	0.335662	0.005920
0.330000	0.335482	0.005917
0.340000	0.335095	0.005910
0.350000	0.334893	0.005906
0.360000	0.334971	0.005908
0.370000	0.334547	0.005900
0.380000	0.333728	0.005886
0.390000	0.333116	0.005875
0.400000	0.333129	0.005875
0.410000	0.332364	0.005862
0.420000	0.332641	0.005867
0.430000	0.331754	0.005851
0.440000	0.331034	0.005838
0.450000	0.330736	0.005833
0.460000	0.330378	0.005827
0.470000	0.329969	0.005820
0.480000	0.330121	0.005822
0.490000	0.329197	0.005806
0.500000	0.328716	0.005797
0.510000	0.327718	0.005780
0.520000	0.327067	0.005768
0.530000	0.326489	0.005758
0.540000	0.327064	0.005768
0.550000	0.326219	0.005753
0.560000	0.325461	0.005740
0.570000	0.324896	0.005730
0.580000	0.324153	0.005717
0.590000	0.323590	0.005707
0.600000	0.323275	0.005701
0.610000	0.323171	0.005700
0.620000	0.322195	0.005682
0.630000	0.321420	0.005669
0.640000	0.320460	0.005652
0.650000	0.319973	0.005643
0.660000	0.319521	0.005635
0.670000	0.318685	0.005621
0.680000	0.317657	0.005602
0.690000	0.317364	0.005597
0.700000	0.316225	0.005577
0.710000	0.315331	0.005561
0.720000	0.314728	0.005551
0.730000	0.313643	0.005532
0.740000	0.313597	0.005531
0.750000	0.312787	0.005517
0.760000	0.311958	0.005502
0.770000	0.311628	0.005496
0.780000	0.310754	0.005481
0.790000	0.310173	0.005470
0.800000	0.309430	0.005457
0.810000	0.308541	0.005442
0.820000	0.307792	0.005428
0.830000	0.307214	0.005418
0.840000	0.306336	0.005403
0.850000	0.306059	0.005398
0.860000	0.304732	0.005374
0.870000	0.304094	0.005363
0.880000	0.303304	0.005349
0.890000	0.302729	0.005339
0.900000	0.301549	0.005318
0.910000	0.301074	0.005310
0.920000	0.300386	0.005298
0.930000	0.299380	0.005280
0.940000	0.298983	0.005273
0.950000	0.298387	0.005263
0.960000	0.297879	0.005254
0.970000	0.297177	0.005241
0.980000	0.296793	0.005234
0.990000	0.296257	0.005225
1.000000	0.295530	0.005212
1.010000	0.294945	0.005202
1.020000	0.294990	0.005203
1.030000	0.294378	0.005192
1.040000	0.293879	0.005183
1.050000	0.293445	0.005175
1.060000	0.292676	0.005162
1.070000	0.292654	0.005161
1.080000	0.292261	0.005155
1.090000	0.291906	0.005148
1.100000	0.292412	0.005157
1.110000	0.291540	0.005142
1.120000	0.291277	0.005137
1.130000	0.291593	0.005143
1.140000	0.291484	0.005141
1.150000	0.291211	0.005136
1.160000	0.291024	0.005133
1.170000	0.290486	0.005123
1.180000	0.290234	0.005119
1.190000	0.290294	0.005120
1.200000	0.290429	0.005122
1.210000	0.290087	0.005116
1.220000	0.289675	0.005109
1.230000	0.289826	0.005112
1.240000	0.289591	0.005107
1.250000	0.289802	0.005111
1.260000	0.290025	0.005115
1.270000	0.289958	0.005114
1.280000	0.289660	0.005109
1.290000	0.289611	0.005108
1.300000	0.289352	0.005103
1.310000	0.289116	0.005099
1.320000	0.289091	0.005099
1.330000	0.288908	0.005095
1.340000	0.288442	0.005087
1.350000	0.288064	0.005080
1.360000	0.287987	0.005079
1.370000	0.287720	0.005074
1.380000	0.287488	0.005070
1.390000	0.287776	0.005075
1.400000	0.287358	0.005068
1.410000	0.287058	0.005063
1.420000	0.286963	0.005061
1.430000	0.286749	0.005057
1.440000	0.286675	0.005056
1.450000	0.286472	0.005052
1.460000	0.286348	0.005050
1.470000	0.285287	0.005032
1.480000	0.285547	0.005036
1.490000	0.284977	0.005026
1.500000	0.284472	0.005017
1.510000	0.284228	0.005013
1.520000	0.284180	0.005012
1.530000	0.283906	0.005007
1.540000	0.283377	0.004998
1.550000	0.283160	0.004994
1.560000	0.283318	0.004997
1.570000	0.282932	0.004990
1.580000	0.282881	0.004989
1.590000	0.282956	0.004990
1.600000	0.281979	0.004973
1.610000	0.281696	0.004968
1.620000	0.281505	0.004965
1.630000	0.281114	0.004958
1.640000	0.280831	0.004953
1.650000	0.280304	0.004944
1.660000	0.280222	0.004942
1.670000	0.279927	0.004937
1.680000	0.279690	0.004933
1.690000	0.279372	0.004927
1.700000	0.279035	0.004921
1.710000	0.278601	0.004914
1.720000	0.278155	0.004906
1.730000	0.277907	0.004901
1.740000	0.277663	0.004897
1.750000	0.277257	0.004890
1.760000	0.276556	0.004878
1.770000	0.276318	0.004873
1.780000	0.275813	0.004864
1.790000	0.275399	0.004857
1.800000	0.275007	0.004850
1.810000	0.274581	0.004843
1.820000	0.274108	0.004834
1.830000	0.274154	0.004835
1.840000	0.273286	0.004820
1.850000	0.272792	0.004811
1.860000	0.272685	0.004809
1.870000	0.272140	0.004800
1.880000	0.271682	0.004792
1.890000	0.271474	0.004788
1.900000	0.271298	0.004785
1.910000	0.270762	0.004775
1.920000	0.270717	0.004775
1.930000	0.270004	0.004762
1.940000	0.270206	0.004766
1.950000	0.269925	0.004761
1.960000	0.269794	0.004758
1.970000	0.269507	0.004753
1.980000	0.269279	0.004749
1.990000	0.269220	0.004748
2.000000	0.269339	0.004750
2.010000	0.268814	0.004741
2.020000	0.268940	0.004743
2.030000	0.269020	0.004745
2.040000	0.269150	0.004747
2.050000	0.268794	0.004741
2.060000	0.268904	0.004743
2.070000	0.268685	0.004739
2.080000	0.268502	0.004735
2.090000	0.268757	0.004740
2.100000	0.268996	0.004744
2.110000	0.268898	0.004742
2.120000	0.269002	0.004744
2.130000	0.268877	0.004742
2.140000	0.268407	0.004734
2.150000	0.268790	0.004741
2.160000	0.267979	0.004726
2.170000	0.267950	0.004726
2.180000	0.267978	0.004726
2.190000	0.267928	0.004725
2.200000	0.267774	0.004723
2.210000	0.268028	0.004727
2.220000	0.268149	0.004729
2.230000	0.268321	0.004732
2.240000	0.268272	0.004731
2.250000	0.268123	0.004729
2.260000	0.267512	0.004718
2.270000	0.267886	0.004725
2.280000	0.267920	0.004725
2.290000	0.267584	0.004719
2.300000	0.267501	0.004718
2.310000	0.267414	0.004716
2.320000	0.267650	0.004720
2.330000	0.267897	0.004725
2.340000	0.267705	0.004721
2.350000	0.267649	0.004720
2.360000	0.268037	0.004727
2.370000	0.267913	0.004725
2.380000	0.268195	0.004730
2.390000	0.268240	0.004731
2.400000	0.268000	0.004727
2.410000	0.267577	0.004719
2.420000	0.267308	0.004714
2.430000	0.267461	0.004717
2.440000	0.267880	0.004725
2.450000	0.267194	0.004712
2.460000	0.267019	0.004709
2.470000	0.266908	0.004707
2.480000	0.267296	0.004714
2.490000	0.266549	0.004701
2.500000	0.266644	0.004703
2.510000	0.266529	0.004701
2.520000	0.266588	0.004702
2.530000	0.266053	0.004692
2.540000	0.265991	0.004691
2.550000	0.265927	0.004690
2.560000	0.266234	0.004695
2.570000	0.265548	0.004683
2.580000	0.265147	0.004676
2.590000	0.264947	0.004673
2.600000	0.265138	0.004676
2.610000	0.265174	0.004677
2.620000	0.265363	0.004680
2.630000	0.265156	0.004676
2.640000	0.264434	0.004664
2.650000	0.264274	0.004661
2.660000	0.263989	0.004656
2.670000	0.263917	0.004655
2.680000	0.263754	0.004652
2.690000	0.263866	0.004654
2.700000	0.263227	0.004642
2.710000	0.262869	0.004636
2.720000	0.262598	0.004631
